transactionId,indicator
tx-22-C2141057802-C802885021,ZeroedOriginBalance
tx-22-C362085592-C1652057111,FraudTransaction
tx-22-C362085592-C1652057111,ZeroedOriginBalance
tx-22-C142707413-C63948986,FraudTransaction
tx-22-C142707413-C63948986,ZeroedOriginBalance
tx-22-C480136801-C160106315,FraudTransaction
tx-22-C480136801-C160106315,ZeroedOriginBalance
tx-22-C1956707614-C1481851679,FraudTransaction
tx-22-C1956707614-C1481851679,ZeroedOriginBalance
tx-22-C1472367087-C52390890,FraudTransaction
tx-22-C1472367087-C52390890,HighAmountTransfer
tx-22-C1472367087-C52390890,ZeroedOriginBalance
tx-22-C1472367087-C52390890,RepeatedFraudDestination
tx-22-C1672125863-C559485820,FraudTransaction
tx-22-C1672125863-C559485820,HighAmountTransfer
tx-22-C1672125863-C559485820,ZeroedOriginBalance
tx-22-C1239771149-C1699565892,FraudTransaction
tx-22-C1239771149-C1699565892,ZeroedOriginBalance
tx-22-C1683055902-C313857348,FraudTransaction
tx-22-C1683055902-C313857348,ZeroedOriginBalance
tx-22-C869780206-C926230389,FraudTransaction
tx-22-C869780206-C926230389,ZeroedOriginBalance
tx-22-C480109552-C720599914,FraudTransaction
tx-22-C480109552-C720599914,ZeroedOriginBalance
tx-22-C336424141-C404961694,FraudTransaction
tx-22-C336424141-C404961694,ZeroedOriginBalance
tx-22-C1495269307-C475345362,FraudTransaction
tx-22-C1495269307-C475345362,ZeroedOriginBalance
tx-22-C1022920965-C1460548505,FraudTransaction
tx-22-C1022920965-C1460548505,ZeroedOriginBalance
tx-22-C1209224134-C314012937,FraudTransaction
tx-22-C1209224134-C314012937,HighAmountTransfer
tx-22-C1209224134-C314012937,ZeroedOriginBalance
tx-22-C673988903-C833477645,FraudTransaction
tx-22-C673988903-C833477645,HighAmountTransfer
tx-22-C673988903-C833477645,ZeroedOriginBalance
tx-22-C834571675-C312865842,FraudTransaction
tx-22-C834571675-C312865842,ZeroedOriginBalance
tx-22-C598573300-C2060664104,FraudTransaction
tx-22-C598573300-C2060664104,ZeroedOriginBalance
tx-22-C1977304181-C1053513851,FraudTransaction
tx-22-C1977304181-C1053513851,ZeroedOriginBalance
tx-22-C663158205-C1104558647,FraudTransaction
tx-22-C663158205-C1104558647,ZeroedOriginBalance
tx-23-C1866778945-C225469649,FraudTransaction
tx-23-C1866778945-C225469649,ZeroedOriginBalance
tx-23-C785373587-C1824914593,FraudTransaction
tx-23-C785373587-C1824914593,ZeroedOriginBalance
tx-24-C71665357-C1607901570,FraudTransaction
tx-24-C71665357-C1607901570,ZeroedOriginBalance
tx-24-C1962370851-C1560190757,FraudTransaction
tx-24-C1962370851-C1560190757,ZeroedOriginBalance
tx-24-C1702714599-C83459379,FraudTransaction
tx-24-C1702714599-C83459379,ZeroedOriginBalance
tx-24-C1896884992-C309078889,FraudTransaction
tx-24-C1896884992-C309078889,ZeroedOriginBalance
tx-24-C997222163-C761549792,FraudTransaction
tx-24-C997222163-C761549792,ZeroedOriginBalance
tx-24-C2006451816-C1380348902,FraudTransaction
tx-24-C2006451816-C1380348902,ZeroedOriginBalance
tx-25-C282822245-C1731493383,FraudTransaction
tx-25-C282822245-C1731493383,ZeroedOriginBalance
tx-25-C644686763-C980380973,FraudTransaction
tx-25-C644686763-C980380973,ZeroedOriginBalance
tx-25-C763225876-C1927695058,FraudTransaction
tx-25-C763225876-C1927695058,ZeroedOriginBalance
tx-25-C1665079678-C1566512642,FraudTransaction
tx-25-C1665079678-C1566512642,ZeroedOriginBalance
tx-25-C1527375688-C658289217,FraudTransaction
tx-25-C1527375688-C658289217,ZeroedOriginBalance
tx-25-C1847744332-C1181708889,FraudTransaction
tx-25-C1847744332-C1181708889,ZeroedOriginBalance
tx-25-C589374615-C1612426642,FraudTransaction
tx-25-C589374615-C1612426642,ZeroedOriginBalance
tx-25-C1812532920-C1135869087,FraudTransaction
tx-25-C1812532920-C1135869087,ZeroedOriginBalance
tx-25-C1473328942-C1650053869,FraudTransaction
tx-25-C1473328942-C1650053869,ZeroedOriginBalance
tx-25-C1938399138-C257884050,FraudTransaction
tx-25-C1938399138-C257884050,ZeroedOriginBalance
tx-25-C556483673-C946378506,FraudTransaction
tx-25-C556483673-C946378506,ZeroedOriginBalance
tx-25-C57087263-C1574807586,FraudTransaction
tx-25-C57087263-C1574807586,ZeroedOriginBalance
tx-25-C862942009-C1488413166,FraudTransaction
tx-25-C862942009-C1488413166,ZeroedOriginBalance
tx-25-C1962232117-C750661006,FraudTransaction
tx-25-C1962232117-C750661006,ZeroedOriginBalance
tx-25-C1865185181-C388097316,FraudTransaction
tx-25-C1865185181-C388097316,HighAmountTransfer
tx-25-C1865185181-C388097316,ZeroedOriginBalance
tx-25-C902520408-C1047966944,FraudTransaction
tx-25-C902520408-C1047966944,HighAmountTransfer
tx-25-C902520408-C1047966944,ZeroedOriginBalance
tx-25-C127098115-C1570699013,FraudTransaction
tx-25-C127098115-C1570699013,ZeroedOriginBalance
tx-25-C1343455954-C1045004287,FraudTransaction
tx-25-C1343455954-C1045004287,ZeroedOriginBalance
tx-26-C1952239554-C399460584,FraudTransaction
tx-26-C1952239554-C399460584,ZeroedOriginBalance
tx-26-C281192595-C514736179,FraudTransaction
tx-26-C281192595-C514736179,ZeroedOriginBalance
tx-26-C1879175902-C900709443,FraudTransaction
tx-26-C1879175902-C900709443,ZeroedOriginBalance
tx-26-C1121219802-C418751321,FraudTransaction
tx-26-C1121219802-C418751321,ZeroedOriginBalance
tx-26-C1482114822-C2123466960,FraudTransaction
tx-26-C1482114822-C2123466960,ZeroedOriginBalance
tx-26-C1993214834-C1402138462,FraudTransaction
tx-26-C1993214834-C1402138462,ZeroedOriginBalance
tx-26-C700083141-C1359428492,FraudTransaction
tx-26-C700083141-C1359428492,HighAmountTransfer
tx-26-C700083141-C1359428492,ZeroedOriginBalance
tx-26-C441238852-C2059240998,FraudTransaction
tx-26-C441238852-C2059240998,HighAmountTransfer
tx-26-C441238852-C2059240998,ZeroedOriginBalance
tx-26-C1549516546-C1908627867,FraudTransaction
tx-26-C1549516546-C1908627867,ZeroedOriginBalance
tx-26-C1357985676-C255246845,FraudTransaction
tx-26-C1357985676-C255246845,ZeroedOriginBalance
tx-26-C414159853-C1087566727,FraudTransaction
tx-26-C414159853-C1087566727,HighAmountTransfer
tx-26-C414159853-C1087566727,ZeroedOriginBalance
tx-26-C1016323653-C409414944,FraudTransaction
tx-26-C1016323653-C409414944,HighAmountTransfer
tx-26-C1016323653-C409414944,ZeroedOriginBalance
tx-27-C1529468267-C1924171481,FraudTransaction
tx-27-C1529468267-C1924171481,ZeroedOriginBalance
tx-27-C1544211314-C1751768780,FraudTransaction
tx-27-C1544211314-C1751768780,ZeroedOriginBalance
tx-27-C699198167-C2064246111,FraudTransaction
tx-27-C699198167-C2064246111,ZeroedOriginBalance
tx-27-C148278282-C1783581377,FraudTransaction
tx-27-C148278282-C1783581377,ZeroedOriginBalance
tx-27-C842027258-C136618845,FraudTransaction
tx-27-C842027258-C136618845,ZeroedOriginBalance
tx-27-C705152518-C741210093,FraudTransaction
tx-27-C705152518-C741210093,ZeroedOriginBalance
tx-27-C361429301-C550179566,FraudTransaction
tx-27-C361429301-C550179566,HighAmountTransfer
tx-27-C361429301-C550179566,ZeroedOriginBalance
tx-27-C807604201-C849028719,FraudTransaction
tx-27-C807604201-C849028719,HighAmountTransfer
tx-27-C807604201-C849028719,ZeroedOriginBalance
tx-28-C1279307827-C1124913173,FraudTransaction
tx-28-C1279307827-C1124913173,HighAmountTransfer
tx-28-C1279307827-C1124913173,ZeroedOriginBalance
tx-28-C426880249-C1566081912,FraudTransaction
tx-28-C426880249-C1566081912,HighAmountTransfer
tx-28-C426880249-C1566081912,ZeroedOriginBalance
tx-28-C1029198062-C1534111155,FraudTransaction
tx-28-C1029198062-C1534111155,ZeroedOriginBalance
tx-28-C1198658385-C523126423,FraudTransaction
tx-28-C1198658385-C523126423,ZeroedOriginBalance
tx-29-C491994230-C772681684,FraudTransaction
tx-29-C491994230-C772681684,ZeroedOriginBalance
tx-29-C1369188336-C1627551181,FraudTransaction
tx-29-C1369188336-C1627551181,ZeroedOriginBalance
tx-29-C775733773-C2121303056,FraudTransaction
tx-29-C775733773-C2121303056,ZeroedOriginBalance
tx-29-C2038670336-C1068543577,FraudTransaction
tx-29-C2038670336-C1068543577,ZeroedOriginBalance
tx-30-C1279213624-C2100791242,FraudTransaction
tx-30-C1279213624-C2100791242,ZeroedOriginBalance
tx-30-C356571967-C1905066109,FraudTransaction
tx-30-C356571967-C1905066109,ZeroedOriginBalance
tx-30-C1273047168-C1636242484,FraudTransaction
tx-30-C1273047168-C1636242484,ZeroedOriginBalance
tx-30-C474899128-C116505755,FraudTransaction
tx-30-C474899128-C116505755,ZeroedOriginBalance
tx-30-C182136548-C717672329,FraudTransaction
tx-30-C182136548-C717672329,ZeroedOriginBalance
tx-30-C1257554854-C1044117371,FraudTransaction
tx-30-C1257554854-C1044117371,ZeroedOriginBalance
tx-30-C2037269206-C337579043,FraudTransaction
tx-30-C2037269206-C337579043,ZeroedOriginBalance
tx-30-C984153855-C1806203979,FraudTransaction
tx-30-C984153855-C1806203979,ZeroedOriginBalance
tx-31-C1775717184-C1987320319,FraudTransaction
tx-31-C1775717184-C1987320319,ZeroedOriginBalance
tx-31-C89283631-C1228650470,FraudTransaction
tx-31-C89283631-C1228650470,ZeroedOriginBalance
tx-31-C237098657-C1177827371,FraudTransaction
tx-31-C237098657-C1177827371,ZeroedOriginBalance
tx-31-C1938001564-C878440089,FraudTransaction
tx-31-C1938001564-C878440089,ZeroedOriginBalance
tx-31-C551376615-C2121782042,FraudTransaction
tx-31-C551376615-C2121782042,ZeroedOriginBalance
tx-31-C939116023-C1335084969,FraudTransaction
tx-31-C939116023-C1335084969,ZeroedOriginBalance
tx-31-C620879020-C929929591,FraudTransaction
tx-31-C620879020-C929929591,ZeroedOriginBalance
tx-31-C1309442409-C1009459055,FraudTransaction
tx-31-C1309442409-C1009459055,ZeroedOriginBalance
tx-31-C1848562108-C1803198527,FraudTransaction
tx-31-C1848562108-C1803198527,HighAmountTransfer
tx-31-C1848562108-C1803198527,ZeroedOriginBalance
tx-31-C1520365660-C1308026520,FraudTransaction
tx-31-C1520365660-C1308026520,HighAmountTransfer
tx-31-C1520365660-C1308026520,ZeroedOriginBalance
tx-31-C1909564191-C2047987632,FraudTransaction
tx-31-C1909564191-C2047987632,ZeroedOriginBalance
tx-31-C1534882693-C534658891,FraudTransaction
tx-31-C1534882693-C534658891,ZeroedOriginBalance
tx-32-C1128786535-C9901046,FraudTransaction
tx-32-C1128786535-C9901046,ZeroedOriginBalance
tx-32-C1861680707-C2064372710,FraudTransaction
tx-32-C1861680707-C2064372710,ZeroedOriginBalance
tx-32-C306405849-C193080093,FraudTransaction
tx-32-C306405849-C193080093,HighAmountTransfer
tx-32-C306405849-C193080093,ZeroedOriginBalance
tx-32-C706467919-C338077337,FraudTransaction
tx-32-C706467919-C338077337,HighAmountTransfer
tx-32-C706467919-C338077337,ZeroedOriginBalance
tx-32-C1458768825-C206316722,FraudTransaction
tx-32-C1458768825-C206316722,ZeroedOriginBalance
tx-32-C254731202-C1749677978,FraudTransaction
tx-32-C254731202-C1749677978,ZeroedOriginBalance
tx-32-C107615831-C144473930,FraudTransaction
tx-32-C107615831-C144473930,HighAmountTransfer
tx-32-C107615831-C144473930,ZeroedOriginBalance
tx-32-C1925676917-C2040690699,FraudTransaction
tx-32-C1925676917-C2040690699,HighAmountTransfer
tx-32-C1925676917-C2040690699,ZeroedOriginBalance
tx-32-C2084058641-C1017580631,FraudTransaction
tx-32-C2084058641-C1017580631,ZeroedOriginBalance
tx-32-C1684571589-C1619036760,FraudTransaction
tx-32-C1684571589-C1619036760,ZeroedOriginBalance
tx-32-C1769820937-C1536446312,FraudTransaction
tx-32-C1769820937-C1536446312,ZeroedOriginBalance
tx-32-C1085892947-C1138178950,FraudTransaction
tx-32-C1085892947-C1138178950,ZeroedOriginBalance
tx-33-C1152596026-C1976114093,FraudTransaction
tx-33-C1152596026-C1976114093,HighAmountTransfer
tx-33-C1152596026-C1976114093,ZeroedOriginBalance
tx-33-C1587398978-C1560573396,FraudTransaction
tx-33-C1587398978-C1560573396,HighAmountTransfer
tx-33-C1587398978-C1560573396,ZeroedOriginBalance
tx-33-C304547800-C155793474,FraudTransaction
tx-33-C304547800-C155793474,ZeroedOriginBalance
tx-33-C6796051-C677541710,FraudTransaction
tx-33-C6796051-C677541710,ZeroedOriginBalance
tx-33-C1439740840-C875288652,FraudTransaction
tx-33-C1439740840-C875288652,HighAmountTransfer
tx-33-C29118015-C1379703840,FraudTransaction
tx-33-C29118015-C1379703840,HighAmountTransfer
tx-33-C29118015-C1379703840,ZeroedOriginBalance
tx-33-C1548903046-C2065423383,FraudTransaction
tx-33-C1548903046-C2065423383,HighAmountTransfer
tx-33-C1548903046-C2065423383,ZeroedOriginBalance
tx-33-C1071702423-C28783325,FraudTransaction
tx-33-C1071702423-C28783325,HighAmountTransfer
tx-33-C1071702423-C28783325,ZeroedOriginBalance
tx-33-C101899927-C679483948,FraudTransaction
tx-33-C101899927-C679483948,HighAmountTransfer
tx-33-C101899927-C679483948,ZeroedOriginBalance
tx-33-C942063884-C1317594509,FraudTransaction
tx-33-C942063884-C1317594509,HighAmountTransfer
tx-33-C942063884-C1317594509,ZeroedOriginBalance
tx-33-C67311634-C674603923,FraudTransaction
tx-33-C67311634-C674603923,HighAmountTransfer
tx-33-C67311634-C674603923,ZeroedOriginBalance
tx-33-C1612816859-C836514715,FraudTransaction
tx-33-C1612816859-C836514715,HighAmountTransfer
tx-33-C1612816859-C836514715,ZeroedOriginBalance
tx-34-C1887135298-C1119742908,FraudTransaction
tx-34-C1887135298-C1119742908,ZeroedOriginBalance
tx-34-C1977213426-C1445058573,FraudTransaction
tx-34-C1977213426-C1445058573,ZeroedOriginBalance
tx-34-C711340026-C674486348,FraudTransaction
tx-34-C711340026-C674486348,ZeroedOriginBalance
tx-34-C1057589740-C511164301,FraudTransaction
tx-34-C1057589740-C511164301,ZeroedOriginBalance
tx-34-C437611850-C830293590,FraudTransaction
tx-34-C437611850-C830293590,ZeroedOriginBalance
tx-34-C483094763-C1009901500,FraudTransaction
tx-34-C483094763-C1009901500,ZeroedOriginBalance
tx-34-C2112073607-C399994587,FraudTransaction
tx-34-C2112073607-C399994587,HighAmountTransfer
tx-34-C2112073607-C399994587,ZeroedOriginBalance
tx-34-C1049482889-C373339841,FraudTransaction
tx-34-C1049482889-C373339841,HighAmountTransfer
tx-34-C1049482889-C373339841,ZeroedOriginBalance
tx-34-C722855847-C866867675,FraudTransaction
tx-34-C722855847-C866867675,ZeroedOriginBalance
tx-34-C476695686-C90854025,FraudTransaction
tx-34-C476695686-C90854025,ZeroedOriginBalance
tx-34-C2035691205-C2145664965,FraudTransaction
tx-34-C2035691205-C2145664965,ZeroedOriginBalance
tx-34-C1177633466-C1609979141,FraudTransaction
tx-34-C1177633466-C1609979141,ZeroedOriginBalance
tx-34-C321662798-C1466511502,FraudTransaction
tx-34-C321662798-C1466511502,ZeroedOriginBalance
tx-34-C2109818783-C197117096,FraudTransaction
tx-34-C2109818783-C197117096,ZeroedOriginBalance
tx-34-C1302461032-C1058590682,FraudTransaction
tx-34-C1302461032-C1058590682,ZeroedOriginBalance
tx-34-C1257352420-C984948607,FraudTransaction
tx-34-C1257352420-C984948607,ZeroedOriginBalance
tx-34-C262165422-C847172802,FraudTransaction
tx-34-C262165422-C847172802,ZeroedOriginBalance
tx-34-C1657291163-C684399107,FraudTransaction
tx-34-C1657291163-C684399107,ZeroedOriginBalance
tx-34-C638438531-C2146216948,FraudTransaction
tx-34-C638438531-C2146216948,HighAmountTransfer
tx-34-C638438531-C2146216948,ZeroedOriginBalance
tx-34-C1455982049-C1613524189,FraudTransaction
tx-34-C1455982049-C1613524189,HighAmountTransfer
tx-34-C1455982049-C1613524189,ZeroedOriginBalance
tx-34-C1103482150-C2145121206,FraudTransaction
tx-34-C1103482150-C2145121206,ZeroedOriginBalance
tx-34-C1845753498-C967051629,FraudTransaction
tx-34-C1845753498-C967051629,ZeroedOriginBalance
tx-35-C892010542-C935310781,FraudTransaction
tx-35-C892010542-C935310781,ZeroedOriginBalance
tx-35-C892010542-C935310781,RepeatedFraudDestination
tx-35-C145594916-C1718370785,FraudTransaction
tx-35-C145594916-C1718370785,ZeroedOriginBalance
tx-35-C133342319-C1919617921,FraudTransaction
tx-35-C133342319-C1919617921,ZeroedOriginBalance
tx-35-C1167817015-C1628037417,FraudTransaction
tx-35-C1167817015-C1628037417,ZeroedOriginBalance
tx-35-C1054903406-C755069790,FraudTransaction
tx-35-C1054903406-C755069790,HighAmountTransfer
tx-35-C1054903406-C755069790,ZeroedOriginBalance
tx-35-C1011490419-C1919783086,FraudTransaction
tx-35-C1011490419-C1919783086,HighAmountTransfer
tx-35-C1011490419-C1919783086,ZeroedOriginBalance
tx-35-C609821524-C708118422,FraudTransaction
tx-35-C392119936-C1283539626,FraudTransaction
tx-35-C392119936-C1283539626,ZeroedOriginBalance
tx-35-C432562518-C1529736160,FraudTransaction
tx-35-C432562518-C1529736160,ZeroedOriginBalance
tx-35-C851016578-C1650562969,FraudTransaction
tx-35-C851016578-C1650562969,HighAmountTransfer
tx-35-C851016578-C1650562969,ZeroedOriginBalance
tx-35-C91276418-C1220805115,FraudTransaction
tx-35-C91276418-C1220805115,HighAmountTransfer
tx-35-C91276418-C1220805115,ZeroedOriginBalance
tx-35-C1322100754-C580058151,FraudTransaction
tx-35-C1322100754-C580058151,ZeroedOriginBalance
tx-35-C1482588472-C1751888979,FraudTransaction
tx-35-C1482588472-C1751888979,ZeroedOriginBalance
tx-35-C828966021-C253711141,FraudTransaction
tx-35-C828966021-C253711141,ZeroedOriginBalance
tx-35-C1036592129-C133256042,FraudTransaction
tx-35-C1036592129-C133256042,ZeroedOriginBalance
tx-36-C237051726-C1684081981,FraudTransaction
tx-36-C237051726-C1684081981,ZeroedOriginBalance
tx-36-C1259393771-C275053310,FraudTransaction
tx-36-C1259393771-C275053310,ZeroedOriginBalance
tx-36-C1498028072-C70360442,FraudTransaction
tx-36-C1498028072-C70360442,HighAmountTransfer
tx-36-C1498028072-C70360442,ZeroedOriginBalance
tx-36-C914179351-C413966770,FraudTransaction
tx-36-C914179351-C413966770,HighAmountTransfer
tx-36-C914179351-C413966770,ZeroedOriginBalance
tx-36-C226697568-C1045024523,FraudTransaction
tx-36-C226697568-C1045024523,ZeroedOriginBalance
tx-36-C371645181-C895376277,FraudTransaction
tx-36-C371645181-C895376277,ZeroedOriginBalance
tx-36-C1027885522-C201404620,FraudTransaction
tx-36-C1027885522-C201404620,ZeroedOriginBalance
tx-36-C1385592810-C1755092826,FraudTransaction
tx-36-C1385592810-C1755092826,ZeroedOriginBalance
tx-36-C2020161235-C1827219533,FraudTransaction
tx-36-C2020161235-C1827219533,ZeroedOriginBalance
tx-36-C2020161235-C1827219533,RepeatedFraudDestination
tx-36-C510717698-C1469248112,FraudTransaction
tx-36-C510717698-C1469248112,ZeroedOriginBalance
tx-36-C1819371332-C59681246,FraudTransaction
tx-36-C1819371332-C59681246,ZeroedOriginBalance
tx-36-C1789723757-C236701409,FraudTransaction
tx-36-C1789723757-C236701409,ZeroedOriginBalance
tx-36-C1291212648-C301302016,FraudTransaction
tx-36-C1291212648-C301302016,ZeroedOriginBalance
tx-36-C1507237385-C53062849,FraudTransaction
tx-36-C1507237385-C53062849,ZeroedOriginBalance
tx-36-C383698470-C761769299,FraudTransaction
tx-36-C383698470-C761769299,ZeroedOriginBalance
tx-36-C1859440956-C1389963224,FraudTransaction
tx-36-C1859440956-C1389963224,ZeroedOriginBalance
tx-36-C1737133410-C877378703,FraudTransaction
tx-36-C397247453-C227472046,FraudTransaction
tx-36-C397247453-C227472046,HighAmountTransfer
tx-36-C397247453-C227472046,ZeroedOriginBalance
tx-36-C168686866-C803116137,FraudTransaction
tx-36-C168686866-C803116137,HighAmountTransfer
tx-36-C168686866-C803116137,ZeroedOriginBalance
tx-36-C168686866-C803116137,RepeatedFraudDestination
tx-37-C1032918138-C34257403,FraudTransaction
tx-37-C1032918138-C34257403,ZeroedOriginBalance
tx-37-C323132484-C1737682079,FraudTransaction
tx-37-C323132484-C1737682079,ZeroedOriginBalance
tx-37-C1482673200-C1127207923,FraudTransaction
tx-37-C1482673200-C1127207923,ZeroedOriginBalance
tx-37-C1196784232-C165922010,FraudTransaction
tx-37-C1196784232-C165922010,ZeroedOriginBalance
tx-37-C1904979167-C2067685892,FraudTransaction
tx-37-C1904979167-C2067685892,ZeroedOriginBalance
tx-37-C517122648-C839403720,FraudTransaction
tx-37-C517122648-C839403720,ZeroedOriginBalance
tx-37-C899260948-C1414206737,FraudTransaction
tx-37-C899260948-C1414206737,HighAmountTransfer
tx-37-C899260948-C1414206737,ZeroedOriginBalance
tx-37-C1240594546-C579897687,FraudTransaction
tx-37-C1240594546-C579897687,HighAmountTransfer
tx-37-C1240594546-C579897687,ZeroedOriginBalance
tx-37-C1300586295-C786580223,FraudTransaction
tx-37-C1300586295-C786580223,ZeroedOriginBalance
tx-37-C921148283-C129500962,FraudTransaction
tx-37-C921148283-C129500962,ZeroedOriginBalance
tx-37-C140477383-C1169138113,FraudTransaction
tx-37-C140477383-C1169138113,ZeroedOriginBalance
