transactionId,step,type,amount,origin,oldBalanceOrigin,newBalanceOrigin,destination,oldBalanceDestination,newBalanceDestination,isFraud,isFlaggedFraud,fraudLabel,riskText
tx-1-C1257299717-M1474957626,1,PAYMENT,25.12,C1257299717,61663.00,61637.88,M1474957626,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 25.12 from C1257299717 to M1474957626.
tx-1-C181252244-M1733022752,1,PAYMENT,17150.89,C181252244,61637.88,44486.99,M1733022752,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 17150.89 from C181252244 to M1733022752.
tx-1-C722417467-C451111351,1,TRANSFER,679502.24,C722417467,290.00,0.00,C451111351,171866.00,3940085.21,false,false,Legitimate,Legitimate TRANSFER transaction for 679502.24 from C722417467 to C451111351. origin balance zeroed
tx-1-C753631393-C716157500,1,TRANSFER,177652.91,C753631393,23720.00,0.00,C716157500,55.00,4894.45,false,false,Legitimate,Legitimate TRANSFER transaction for 177652.91 from C753631393 to C716157500. origin balance zeroed
tx-1-C1262869688-M1914108708,1,PAYMENT,5443.26,C1262869688,236997.00,231553.74,M1914108708,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 5443.26 from C1262869688 to M1914108708.
tx-1-C544386226-M1357700757,1,PAYMENT,244.87,C544386226,257978.49,257733.62,M1357700757,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 244.87 from C544386226 to M1357700757.
tx-1-C900298796-M1889757798,1,PAYMENT,8281.57,C900298796,257733.62,249452.05,M1889757798,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 8281.57 from C900298796 to M1889757798.
tx-1-C1166106620-M1932470703,1,PAYMENT,1175.59,C1166106620,20509.00,19333.41,M1932470703,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 1175.59 from C1166106620 to M1932470703.
tx-1-C221861886-M1713568869,1,PAYMENT,1097.74,C221861886,24866.00,23768.26,M1713568869,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 1097.74 from C221861886 to M1713568869.
tx-1-C697508322-C1688019098,1,TRANSFER,184986.80,C697508322,39588.00,0.00,C1688019098,52340.00,97263.78,false,false,Legitimate,Legitimate TRANSFER transaction for 184986.80 from C697508322 to C1688019098. origin balance zeroed
tx-1-C603658030-M1689924104,1,PAYMENT,1718.29,C603658030,117811.00,116092.71,M1689924104,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 1718.29 from C603658030 to M1689924104.
tx-1-C361380654-M631673932,1,PAYMENT,3671.32,C361380654,100094.00,96422.68,M631673932,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 3671.32 from C361380654 to M631673932.
tx-1-C1579132337-C1321640594,1,DEBIT,3580.26,C1579132337,2565.00,0.00,C1321640594,21185.00,18910.85,false,false,Legitimate,Legitimate DEBIT transaction for 3580.26 from C1579132337 to C1321640594. origin balance zeroed
tx-1-C1795225096-M790094605,1,PAYMENT,8550.90,C1795225096,40060.00,31509.10,M790094605,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 8550.90 from C1795225096 to M790094605.
tx-1-C1048712791-M487792155,1,PAYMENT,9753.55,C1048712791,60829.00,51075.45,M487792155,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 9753.55 from C1048712791 to M487792155.
tx-1-C1909398279-M1632670136,1,PAYMENT,3026.98,C1909398279,31139.00,28112.02,M1632670136,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 3026.98 from C1909398279 to M1632670136.
tx-1-C1338905451-C1170794006,1,CASH_OUT,467177.03,C1338905451,28112.02,0.00,C1170794006,975121.00,22190.99,false,false,Legitimate,Legitimate CASH_OUT transaction for 467177.03 from C1338905451 to C1170794006. origin balance zeroed
tx-1-C1252540239-C1509514333,1,DEBIT,3875.99,C1252540239,259138.00,255262.01,C1509514333,608925.82,2415.16,false,false,Legitimate,Legitimate DEBIT transaction for 3875.99 from C1252540239 to C1509514333.
tx-1-C1136005694-M638486177,1,PAYMENT,2148.89,C1136005694,31213.00,29064.11,M638486177,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 2148.89 from C1136005694 to M638486177.
tx-1-C426019904-M314411620,1,PAYMENT,466.97,C426019904,80030.00,79563.03,M314411620,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 466.97 from C426019904 to M314411620.
tx-1-C1642679791-C564160838,1,CASH_OUT,154139.72,C1642679791,79563.03,0.00,C564160838,410433.04,1254956.07,false,false,Legitimate,Legitimate CASH_OUT transaction for 154139.72 from C1642679791 to C564160838. origin balance zeroed
tx-1-C855700733-C392292416,1,CASH_OUT,82685.93,C855700733,0.00,0.00,C392292416,833216.44,3420103.09,false,false,Legitimate,Legitimate CASH_OUT transaction for 82685.93 from C855700733 to C392292416.
tx-1-C247162961-C1297685781,1,CASH_OUT,83857.23,C247162961,0.00,0.00,C1297685781,215457.59,16997.22,false,false,Legitimate,Legitimate CASH_OUT transaction for 83857.23 from C247162961 to C1297685781.
tx-1-C1890266440-C1297685781,1,CASH_OUT,99109.77,C1890266440,0.00,0.00,C1297685781,299314.82,16997.22,false,false,Legitimate,Legitimate CASH_OUT transaction for 99109.77 from C1890266440 to C1297685781.
tx-1-C1527152775-C747464370,1,CASH_OUT,187726.67,C1527152775,0.00,0.00,C747464370,190573.00,1567434.81,false,false,Legitimate,Legitimate CASH_OUT transaction for 187726.67 from C1527152775 to C747464370.
tx-1-C1863655430-C1509514333,1,CASH_OUT,281339.92,C1863655430,0.00,0.00,C1509514333,612801.81,2415.16,false,false,Legitimate,Legitimate CASH_OUT transaction for 281339.92 from C1863655430 to C1509514333.
tx-1-C976827477-C1590550415,1,CASH_OUT,186447.51,C976827477,0.00,0.00,C1590550415,5862200.03,19169204.93,false,false,Legitimate,Legitimate CASH_OUT transaction for 186447.51 from C976827477 to C1590550415.
tx-1-C324112183-C288665596,1,CASH_OUT,81029.86,C324112183,0.00,0.00,C288665596,105343.00,8496.61,false,false,Legitimate,Legitimate CASH_OUT transaction for 81029.86 from C324112183 to C288665596.
tx-1-C2092709730-C1749186397,1,CASH_OUT,139054.95,C2092709730,0.00,0.00,C1749186397,182538.03,277515.05,false,false,Legitimate,Legitimate CASH_OUT transaction for 139054.95 from C2092709730 to C1749186397.
tx-1-C980364771-C453211571,1,CASH_OUT,154716.20,C980364771,0.00,0.00,C453211571,187433.00,3461666.05,false,false,Legitimate,Legitimate CASH_OUT transaction for 154716.20 from C980364771 to C453211571.
tx-1-C1233595751-C757108857,1,CASH_OUT,53631.83,C1233595751,0.00,0.00,C757108857,83244.00,0.00,false,false,Legitimate,Legitimate CASH_OUT transaction for 53631.83 from C1233595751 to C757108857.
tx-1-C1446001495-C1023714065,1,CASH_OUT,289645.52,C1446001495,0.00,0.00,C1023714065,871442.79,1412484.09,false,false,Legitimate,Legitimate CASH_OUT transaction for 289645.52 from C1446001495 to C1023714065.
tx-1-C1261044180-C401424608,1,CASH_OUT,267148.82,C1261044180,0.00,0.00,C401424608,641975.35,1178808.14,false,false,Legitimate,Legitimate CASH_OUT transaction for 267148.82 from C1261044180 to C401424608.
tx-1-C141110631-C240650537,1,CASH_OUT,47913.58,C141110631,0.00,0.00,C240650537,51304.00,0.00,false,false,Legitimate,Legitimate CASH_OUT transaction for 47913.58 from C141110631 to C240650537.
tx-1-C2029372696-C1971489295,1,CASH_OUT,193605.38,C2029372696,0.00,0.00,C1971489295,249452.05,0.00,false,false,Legitimate,Legitimate CASH_OUT transaction for 193605.38 from C2029372696 to C1971489295.
tx-1-C793293778-C766572210,1,CASH_OUT,344464.40,C793293778,0.00,0.00,C766572210,1133312.56,0.00,false,false,Legitimate,Legitimate CASH_OUT transaction for 344464.40 from C793293778 to C766572210.
tx-1-C888611662-C401424608,1,CASH_OUT,169409.87,C888611662,0.00,0.00,C401424608,909124.16,1178808.14,false,false,Legitimate,Legitimate CASH_OUT transaction for 169409.87 from C888611662 to C401424608.
tx-1-C1966355106-C476800120,1,CASH_OUT,25793.74,C1966355106,0.00,0.00,C476800120,215312.31,49864.36,false,false,Legitimate,Legitimate CASH_OUT transaction for 25793.74 from C1966355106 to C476800120.
tx-1-C599782425-C1209271652,1,CASH_OUT,114712.48,C599782425,0.00,0.00,C1209271652,145400.00,0.00,false,false,Legitimate,Legitimate CASH_OUT transaction for 114712.48 from C599782425 to C1209271652.
tx-1-C1233327519-C2083562754,1,CASH_OUT,89038.75,C1233327519,0.00,0.00,C2083562754,189808.00,1186556.81,false,false,Legitimate,Legitimate CASH_OUT transaction for 89038.75 from C1233327519 to C2083562754.
tx-1-C1155769010-C557041912,1,CASH_OUT,1341.58,C1155769010,0.00,0.00,C557041912,80341.00,557537.26,false,false,Legitimate,Legitimate CASH_OUT transaction for 1341.58 from C1155769010 to C557041912.
tx-1-C269892014-C1590550415,1,CASH_OUT,44443.08,C269892014,0.00,0.00,C1590550415,6048647.54,19169204.93,false,false,Legitimate,Legitimate CASH_OUT transaction for 44443.08 from C269892014 to C1590550415.
tx-1-C1280641161-C1435804085,1,CASH_OUT,34729.64,C1280641161,0.00,0.00,C1435804085,44853.00,96.88,false,false,Legitimate,Legitimate CASH_OUT transaction for 34729.64 from C1280641161 to C1435804085.
tx-1-C489411441-C736709391,1,CASH_OUT,105979.34,C489411441,0.00,0.00,C736709391,435962.90,46820.71,false,false,Legitimate,Legitimate CASH_OUT transaction for 105979.34 from C489411441 to C736709391.
tx-1-C1141113940-C240650537,1,CASH_OUT,57794.61,C1141113940,0.00,0.00,C240650537,99217.58,0.00,false,false,Legitimate,Legitimate CASH_OUT transaction for 57794.61 from C1141113940 to C240650537.
tx-1-C1711185459-C1854778591,1,CASH_OUT,15918.79,C1711185459,0.00,0.00,C1854778591,24553.00,0.00,false,false,Legitimate,Legitimate CASH_OUT transaction for 15918.79 from C1711185459 to C1854778591.
tx-1-C25936709-C885951223,1,CASH_OUT,19162.08,C25936709,0.00,0.00,C885951223,60169.00,215851.28,false,false,Legitimate,Legitimate CASH_OUT transaction for 19162.08 from C25936709 to C885951223.
tx-1-C1123559518-C1590550415,1,CASH_OUT,220691.42,C1123559518,0.00,0.00,C1590550415,6093090.62,19169204.93,false,false,Legitimate,Legitimate CASH_OUT transaction for 220691.42 from C1123559518 to C1590550415.
tx-1-C649769713-C1060830840,1,CASH_OUT,9536.54,C649769713,0.00,0.00,C1060830840,49161.00,130747.56,false,false,Legitimate,Legitimate CASH_OUT transaction for 9536.54 from C649769713 to C1060830840.
tx-1-C925150995-C920011586,1,CASH_OUT,29784.06,C925150995,0.00,0.00,C920011586,63553.00,0.00,false,false,Legitimate,Legitimate CASH_OUT transaction for 29784.06 from C925150995 to C920011586.
tx-1-C1760219993-C1360767589,1,CASH_OUT,190445.51,C1760219993,0.00,0.00,C1360767589,203679.00,2107965.39,false,false,Legitimate,Legitimate CASH_OUT transaction for 190445.51 from C1760219993 to C1360767589.
tx-1-C1800649922-C824009085,1,CASH_OUT,57279.11,C1800649922,0.00,0.00,C824009085,127206.90,64106.18,false,false,Legitimate,Legitimate CASH_OUT transaction for 57279.11 from C1800649922 to C824009085.
tx-1-C403547747-C1531333864,1,CASH_OUT,112086.81,C403547747,0.00,0.00,C1531333864,292728.00,55974.56,false,false,Legitimate,Legitimate CASH_OUT transaction for 112086.81 from C403547747 to C1531333864.
tx-1-C172215878-C434091818,1,CASH_OUT,80311.89,C172215878,0.00,0.00,C434091818,87408.00,63112.23,false,false,Legitimate,Legitimate CASH_OUT transaction for 80311.89 from C172215878 to C434091818.
tx-1-C873309260-C1023714065,1,CASH_OUT,151829.91,C873309260,0.00,0.00,C1023714065,1161088.31,1412484.09,false,false,Legitimate,Legitimate CASH_OUT transaction for 151829.91 from C873309260 to C1023714065.
tx-1-C1112456099-C1225616405,1,CASH_OUT,26004.52,C1112456099,0.00,0.00,C1225616405,52251.58,0.00,false,false,Legitimate,Legitimate CASH_OUT transaction for 26004.52 from C1112456099 to C1225616405.
tx-1-C923083575-C1504109395,1,CASH_OUT,3146.16,C923083575,0.00,0.00,C1504109395,9471.00,593737.38,false,false,Legitimate,Legitimate CASH_OUT transaction for 3146.16 from C923083575 to C1504109395.
tx-1-C589363823-C1531333864,1,CASH_OUT,296752.75,C589363823,0.00,0.00,C1531333864,404814.81,55974.56,false,false,Legitimate,Legitimate CASH_OUT transaction for 296752.75 from C589363823 to C1531333864.
tx-1-C2052457859-C985934102,1,CASH_OUT,191702.06,C2052457859,0.00,0.00,C985934102,272624.50,971418.91,false,false,Legitimate,Legitimate CASH_OUT transaction for 191702.06 from C2052457859 to C985934102.
tx-1-C1299327689-C564160838,1,CASH_OUT,365510.05,C1299327689,0.00,0.00,C564160838,564572.76,1254956.07,false,false,Legitimate,Legitimate CASH_OUT transaction for 365510.05 from C1299327689 to C564160838.
tx-1-C1408279755-C453211571,1,CASH_OUT,202332.08,C1408279755,0.00,0.00,C453211571,342149.20,3461666.05,false,false,Legitimate,Legitimate CASH_OUT transaction for 202332.08 from C1408279755 to C453211571.
tx-1-C2007486296-C932583850,1,CASH_OUT,55105.90,C2007486296,0.00,0.00,C932583850,317952.89,2719172.89,false,false,Legitimate,Legitimate CASH_OUT transaction for 55105.90 from C2007486296 to C932583850.
tx-1-C1033348658-C1971489295,1,CASH_OUT,171508.59,C1033348658,0.00,0.00,C1971489295,443057.43,0.00,false,false,Legitimate,Legitimate CASH_OUT transaction for 171508.59 from C1033348658 to C1971489295.
tx-1-C1634723627-C2083562754,1,CASH_OUT,178439.26,C1634723627,0.00,0.00,C2083562754,278846.75,1186556.81,false,false,Legitimate,Legitimate CASH_OUT transaction for 178439.26 from C1634723627 to C2083562754.
tx-1-C938463537-C985934102,1,CASH_OUT,88834.86,C938463537,0.00,0.00,C985934102,464326.57,971418.91,false,false,Legitimate,Legitimate CASH_OUT transaction for 88834.86 from C938463537 to C985934102.
tx-1-C2121995675-C1170794006,1,CASH_OUT,210370.09,C2121995675,0.00,0.00,C1170794006,1442298.03,22190.99,false,false,Legitimate,Legitimate CASH_OUT transaction for 210370.09 from C2121995675 to C1170794006.
tx-1-C2120063568-C1740000325,1,CASH_OUT,36437.06,C2120063568,0.00,0.00,C1740000325,154606.00,1363368.51,false,false,Legitimate,Legitimate CASH_OUT transaction for 36437.06 from C2120063568 to C1740000325.
tx-1-C1620409359-C248609774,1,CASH_OUT,82691.56,C1620409359,0.00,0.00,C248609774,657983.89,6453430.91,false,false,Legitimate,Legitimate CASH_OUT transaction for 82691.56 from C1620409359 to C248609774.
tx-1-C691691381-C453211571,1,CASH_OUT,338767.10,C691691381,0.00,0.00,C453211571,544481.28,3461666.05,false,false,Legitimate,Legitimate CASH_OUT transaction for 338767.10 from C691691381 to C453211571.
tx-1-C264978436-C1360767589,1,CASH_OUT,187728.59,C264978436,0.00,0.00,C1360767589,394124.51,2107965.39,false,false,Legitimate,Legitimate CASH_OUT transaction for 187728.59 from C264978436 to C1360767589.
tx-1-C500618423-C451111351,1,CASH_OUT,271002.70,C500618423,0.00,0.00,C451111351,851368.24,3940085.21,false,false,Legitimate,Legitimate CASH_OUT transaction for 271002.70 from C500618423 to C451111351.
tx-1-C1458091526-C747464370,1,CASH_OUT,323105.08,C1458091526,0.00,0.00,C747464370,378299.67,1567434.81,false,false,Legitimate,Legitimate CASH_OUT transaction for 323105.08 from C1458091526 to C747464370.
tx-1-C768776793-C796533847,1,CASH_OUT,10782.94,C768776793,0.00,0.00,C796533847,100585.00,0.00,false,false,Legitimate,Legitimate CASH_OUT transaction for 10782.94 from C768776793 to C796533847.
tx-1-C2018260103-C240650537,1,CASH_OUT,89962.11,C2018260103,0.00,0.00,C240650537,157012.19,0.00,false,false,Legitimate,Legitimate CASH_OUT transaction for 89962.11 from C2018260103 to C240650537.
tx-1-C1393828949-C357863579,1,CASH_OUT,101940.14,C1393828949,0.00,0.00,C357863579,105362.00,92307.65,false,false,Legitimate,Legitimate CASH_OUT transaction for 101940.14 from C1393828949 to C357863579.
tx-1-C1088417975-C401424608,1,CASH_OUT,163100.34,C1088417975,0.00,0.00,C401424608,1078534.03,1178808.14,false,false,Legitimate,Legitimate CASH_OUT transaction for 163100.34 from C1088417975 to C401424608.
tx-1-C2036775591-C757108857,1,CASH_OUT,136030.66,C2036775591,0.00,0.00,C757108857,136875.83,0.00,false,false,Legitimate,Legitimate CASH_OUT transaction for 136030.66 from C2036775591 to C757108857.
tx-1-C1620529408-C1688019098,1,CASH_OUT,68912.23,C1620529408,0.00,0.00,C1688019098,237326.80,97263.78,false,false,Legitimate,Legitimate CASH_OUT transaction for 68912.23 from C1620529408 to C1688019098.
tx-1-C307488715-C1789550256,1,CASH_OUT,73464.06,C307488715,0.00,0.00,C1789550256,444779.00,4619798.56,false,false,Legitimate,Legitimate CASH_OUT transaction for 73464.06 from C307488715 to C1789550256.
tx-1-C758572926-C476402209,1,CASH_OUT,106117.28,C758572926,0.00,0.00,C476402209,234216.94,51513.44,false,false,Legitimate,Legitimate CASH_OUT transaction for 106117.28 from C758572926 to C476402209.
tx-1-C1640612861-C985934102,1,CASH_OUT,503333.79,C1640612861,0.00,0.00,C985934102,553161.42,971418.91,false,false,Legitimate,Legitimate CASH_OUT transaction for 503333.79 from C1640612861 to C985934102.
tx-1-C990679445-C557041912,1,CASH_OUT,71991.42,C990679445,0.00,0.00,C557041912,81682.58,557537.26,false,false,Legitimate,Legitimate CASH_OUT transaction for 71991.42 from C990679445 to C557041912.
tx-1-C913065088-C401424608,1,CASH_OUT,91379.93,C913065088,0.00,0.00,C401424608,1241634.38,1178808.14,false,false,Legitimate,Legitimate CASH_OUT transaction for 91379.93 from C913065088 to C401424608.
tx-1-C746280996-C1360767589,1,CASH_OUT,26759.05,C746280996,0.00,0.00,C1360767589,581853.10,2107965.39,false,false,Legitimate,Legitimate CASH_OUT transaction for 26759.05 from C746280996 to C1360767589.
tx-1-C50503805-C747464370,1,CASH_OUT,128487.35,C50503805,0.00,0.00,C747464370,701404.75,1567434.81,false,false,Legitimate,Legitimate CASH_OUT transaction for 128487.35 from C50503805 to C747464370.
tx-1-C1557989809-C33524623,1,CASH_OUT,252908.87,C1557989809,0.00,0.00,C33524623,919763.40,1517262.16,false,false,Legitimate,Legitimate CASH_OUT transaction for 252908.87 from C1557989809 to C33524623.
tx-1-C146874094-C1297685781,1,CASH_OUT,64489.64,C146874094,0.00,0.00,C1297685781,398424.59,16997.22,false,false,Legitimate,Legitimate CASH_OUT transaction for 64489.64 from C146874094 to C1297685781.
tx-1-C2123222442-C451111351,1,CASH_OUT,171369.73,C2123222442,0.00,0.00,C451111351,1122370.94,3940085.21,false,false,Legitimate,Legitimate CASH_OUT transaction for 171369.73 from C2123222442 to C451111351.
tx-1-C1746570062-M1555990397,1,PAYMENT,4493.29,C1746570062,8258.00,3764.71,M1555990397,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 4493.29 from C1746570062 to M1555990397.
tx-1-C1544078442-M1291367132,1,PAYMENT,12121.50,C1544078442,97058.00,84936.50,M1291367132,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 12121.50 from C1544078442 to M1291367132.
tx-1-C1887699190-M1479140596,1,PAYMENT,2278.19,C1887699190,290.00,0.00,M1479140596,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 2278.19 from C1887699190 to M1479140596. origin balance zeroed
tx-1-C1108889615-M1275028674,1,PAYMENT,7707.44,C1108889615,99827.00,92119.56,M1275028674,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 7707.44 from C1108889615 to M1275028674.
tx-1-C455888635-M204805934,1,PAYMENT,4013.02,C455888635,92119.56,88106.55,M204805934,0.00,0.00,false,false,Legitimate,Legitimate PAYMENT transaction for 4013.02 from C455888635 to M204805934.
